latitude,longitude,address,BOROUGH,NEIGHBORHOOD,BLOCK,LOT,ADDRESS,APARTMENT NUMBER,ZIP CODE,SALE PRICE,ADDRESS_NEW,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,PROPERTY AGE
40.728762,-73.985977,"""325 E 9 St""",1,EAST VILLAGE,451,1001,"325 east 9th street, duple",DUPLE,10003,"2,000,000",325 east 9th street,3,0,3,2700,3228,63
40.726471,-73.991518,"""347 Bowery""",1,EAST VILLAGE,459,1204,"347 bowery, r-5",R-5,10003,"5,750,000",347 bowery,2,0,2,2000,1200,68
43.056581,-74.325628,"""193 Second Avenue""",1,EAST VILLAGE,468,1102,"193 second avenue, 1f",GARDE,10003,"1,100,000",193 second avenue,0,1,1,4502,9756,85
42.102801,-79.325574,"""3 East 3rd Street""",1,EAST VILLAGE,459,1301,"3 east 3rd street, 1",1,10003,"2,586,354",3 east 3rd street,1,0,1,2378,924,78
43.461062,-76.502039,"""45 East 7th Street""",1,EAST VILLAGE,463,1101,"45 east 7th street, nru",NRU,10003,"6,098,250",45 east 7th street,1,0,1,2450,1568,95
40.723675,-73.989136,"""62 E 1 St""",1,EAST VILLAGE,443,1101,"62 east 1st street, ln",LN,10003,"620,000",62 east 1st street,1,0,1,4000,1560,94
43.459387,-76.505335,"""52 East 4th Street""",1,EAST VILLAGE,459,1119,"52 east 4th street, pk2",PK2,10003,"4,600,000",52 east 4th street,1,0,1,16185,5200,30
40.664021,-73.982288,"""421 13th Street""",1,EAST VILLAGE,441,1297,"421 east 13th street, com",COM,10009,"887,000",421 east 13th street,1,0,1,2150,1317,17
43.056581,-74.325628,"""193 Second Avenue""",1,EAST VILLAGE,468,1004,"193 second avenue, 4",4,10003,"1,600,000",193 second avenue,3,0,3,2050,4225,119
40.754067,-73.99334,"""315 West 36th Street""",1,FASHION,760,1005,"315 west 36th street, 12a",12A,10018,"1,600,000",315 west 36th street,1,0,1,2500,1518,22
40.754067,-73.99334,"""315 West 36th Street""",1,FASHION,760,1007,"315 west 36th street, 12c",12C,10018,"950,000",315 west 36th street,1,0,1,2200,880,79
40.754067,-73.99334,"""315 West 36th Street""",1,FASHION,760,1010,"315 west 36th street, 14b",14B,10018,"800,000",315 west 36th street,0,1,1,4500,4500,57
40.909716,-73.841133,"""15 Ninth Ave""",1,FASHION,762,1103,"502 ninth avenue, 1b",1B,10018,"1,075,000",502 ninth avenue,1,0,1,5280,810,92
40.909716,-73.841133,"""15 Ninth Ave""",1,FASHION,762,1120,"502 ninth avenue, 6a",6A,10018,"725,000",502 ninth avenue,1,0,1,2484,1304,54
40.909716,-73.841133,"""15 Ninth Ave""",1,FASHION,762,1129,"502 ninth avenue, 8b",8B,10018,"1,055,000",502 ninth avenue,1,0,1,4275,1100,69
40.748466,-73.9958,"""261 West 28th Street""",1,FASHION,778,1008,"261 west 28th street, 3c",3C,10001,"975,000",261 west 28th street,2,0,2,1763,1530,118
40.748466,-73.9958,"""261 West 28th Street""",1,FASHION,778,1022,"261 west 28th street, 5e",5E,10001,"1,650,000",261 west 28th street,4,0,4,2000,3600,88
40.748466,-73.9958,"""261 West 28th Street""",1,FASHION,778,1039,"261 west 28th street, 8d",8D,10001,"1,060,000",261 west 28th street,2,0,2,2167,5679,3
40.748466,-73.9958,"""261 West 28th Street""",1,FASHION,778,1051,"261 west 28th street, phb",PHB,10001,"3,250,000",261 west 28th street,2,0,2,2500,1600,89
40.749362,-73.994807,"""252 W 30 St""",1,FASHION,779,1007,"252 west 30th street, 4b",4B,10001,"1,675,000",252 west 30th street,1,0,1,2650,1176,48
40.749362,-73.994807,"""252 W 30 St""",1,FASHION,779,1014,"252 west 30th street, 8a",8A,10001,"1,660,000",252 west 30th street,2,0,2,1900,2440,67
40.747689,-73.991152,"""130 West 30th Street""",1,FASHION,805,1010,"130 west 30th street, 3c",3C,10001,"2,179,000",130 west 30th street,2,0,2,1842,1782,81
40.747689,-73.991152,"""130 West 30th Street""",1,FASHION,805,1038,"130 west 30th street, 14a",14A,10001,"1,505,000",130 west 30th street,1,0,1,2185,1683,77
40.752964,-73.985841,"""100 W 39 St""",1,FASHION,814,1035,"100 west 39th street, 38g",38G,10018,"700,000",100 west 39th street,0,2,2,7532,112850,10
40.752964,-73.985841,"""100 W 39 St""",1,FASHION,814,1062,"100 west 39th street, 41e",41E,10018,"930,000",100 west 39th street,2,1,3,1210,2080,99
40.745536,-73.988535,"""1182 Broadway""",1,FASHION,830,1005,"1182 broadway, 7a",7A,10001,"1,455,000",1182 broadway,1,0,1,2000,1580,78
40.746996,-73.989201,"""50 W 30 St""",1,FASHION,831,1122,"50 west 30th street, 9a",9A,10001,"2,075,000",50 west 30th street,1,0,1,7698,3089,16
40.746996,-73.989201,"""50 W 30 St""",1,FASHION,831,1134,"50 west 30th street, 13a",13A,10001,"2,100,000",50 west 30th street,3,0,3,5000,2812,94
40.746996,-73.989201,"""50 W 30 St""",1,FASHION,831,1141,"50 west 30th street, 16a",16A,10001,"2,150,000",50 west 30th street,1,0,1,1700,1150,19
40.746996,-73.989201,"""50 W 30 St""",1,FASHION,831,1143,"50 west 30th street, 17a",17A,10001,"2,250,000",50 west 30th street,2,0,2,2970,1900,69
40.746996,-73.989201,"""50 W 30 St""",1,FASHION,831,1144,"50 west 30th street, 17b",17B,10001,"2,163,781",50 west 30th street,1,0,1,1842,1065,89
40.746996,-73.989201,"""50 W 30 St""",1,FASHION,831,1145,"50 west 30th street, 18a",18A,10001,"2,189,363",50 west 30th street,1,0,1,2448,1200,97
40.746996,-73.989201,"""50 W 30 St""",1,FASHION,831,1146,"50 west 30th street, 18b",18B,10001,"2,265,606",50 west 30th street,2,0,2,4000,2400,95
40.746996,-73.989201,"""50 W 30 St""",1,FASHION,831,1147,"50 west 30th street, 19a",19A,10001,"2,250,000",50 west 30th street,2,0,2,1800,1767,72
40.746996,-73.989201,"""50 W 30 St""",1,FASHION,831,1148,"50 west 30th street, 19b",19B,10001,"2,291,063",50 west 30th street,2,0,2,2500,1602,93
40.746996,-73.989201,"""50 W 30 St""",1,FASHION,831,1149,"50 west 30th street, 20a",20A,10001,"2,325,000",50 west 30th street,1,0,1,3000,1185,95
40.746996,-73.989201,"""50 W 30 St""",1,FASHION,831,1154,"50 west 30th street, 22b",22B,10001,"2,690,000",50 west 30th street,2,0,2,3772,3130,13
40.760504,-73.976856,"""666 Fifth Avenue""",1,FASHION,838,1012,"400 fifth avenue, 31h",31H,10018,"1,255,000",400 fifth avenue,1,0,1,3000,2471,102
40.624408,-73.730801,"""400 5th Avenue""",1,FASHION,838,1082,"400 5 avenue, 41g",41G,10018,"2,750,000",400 5 avenue,1,0,1,8250,3168,67
40.760504,-73.976856,"""666 Fifth Avenue""",1,FASHION,838,1087,"400 fifth ave., 42d",42D,10018,"1,280,000",400 fifth ave.,8,0,8,1794,2646,86
40.760504,-73.976856,"""666 Fifth Avenue""",1,FASHION,838,1110,"400 fifth avenue, 45d",45D,10018,"1,315,000",400 fifth avenue,3,0,3,3000,2272,89
40.624408,-73.730801,"""400 5th Avenue""",1,FASHION,838,1133,"400 5th avenue, 48f",48F,10018,"1,575,000",400 5th avenue,2,0,2,4275,1880,49
40.624408,-73.730801,"""400 5th Avenue""",1,FASHION,838,1172,"400 5 avenue, 54g",54G,10018,"3,325,000",400 5 avenue,1,0,1,3960,1048,87
40.749865,-73.989749,"""131 W 33 St""",1,FASHION,809,1058,"131 west 33rd street, 10b",10B,10001,"765,000",131 west 33rd street,1,0,1,2000,1312,100
40.748064,-73.986331,"""18 West 33rd Street""",1,FASHION,834,1019,"18 west 33rd street, 1804",1804,10001,"2,000,000",18 west 33rd street,2,0,2,2400,2352,92
40.749255,-73.985638,"""15 West 34th Street""",1,FASHION,836,1002,15 w 34 st,1,10001,"4,500,000",15 w 34 st,3,0,3,5000,2000,97
40.750704,-73.986202,"""70 W 36 St""",1,FASHION,837,1022,"70 west 36th street, 12a",12A,10018,"2,250,000",70 west 36th street,1,0,1,2000,1200,2
40.750704,-73.986202,"""70 W 36 St""",1,FASHION,837,1024,"70 west 36th street, 12c",12C,10018,"2,250,000",70 west 36th street,1,0,1,2500,2071,75
40.750659,-73.985287,"""35 West 36th Street""",1,FASHION,838,1307,"35 west 36th st, 4w",4W,10018,"2,700,000",35 west 36th st,1,0,1,4000,1260,74
40.750659,-73.985287,"""35 West 36th Street""",1,FASHION,838,1310,"35 west 36th st, 5e",5E,10018,"2,400,000",35 west 36th st,1,0,1,1274,1138,26
40.750659,-73.985287,"""35 West 36th Street""",1,FASHION,838,1311,"35 west 36th st, 6w",6W,10018,"2,340,403",35 west 36th st,1,0,1,2079,1402,67
40.750659,-73.985287,"""35 West 36th Street""",1,FASHION,838,1314,35 west 36th st,7E,10018,"2,300,000",35 west 36th st,1,0,1,2270,1844,118
40.750659,-73.985287,"""35 West 36th Street""",1,FASHION,838,1315,"35 west 36th st, 8",8,10018,"4,685,690",35 west 36th st,3,0,3,3388,3364,42
40.750659,-73.985287,"""35 West 36th Street""",1,FASHION,838,1319,"35 west 36th st, 11w",11W,10018,"2,500,000",35 west 36th st,1,0,1,2275,2229,1
40.750816,-73.983315,"""420 5th Avenue""",1,FASHION,839,1005,420 5 avenue,5,10018,"23,071,991",420 5 avenue,0,1,1,29050,4335,44
40.752531,-73.983277,"""24 West 40th Street""",1,FASHION,841,1103,"24 west 40th street, 3",3,10018,"10,750,000",24 west 40th street,2,0,2,2900,2208,67
40.752531,-73.983277,"""24 West 40th Street""",1,FASHION,841,1104,"24 west 40th street, 4",4,10018,"10,750,000",24 west 40th street,1,0,1,2000,1378,99
40.751262,-73.984789,"""33 West 37th Street""",1,FASHION,839,1205,"33 west 37th street, floor",FLOOR 2,10018,"98,598,829",33 west 37th street,4,0,4,2042,3305,55
40.707407,-74.013689,"""77 Greenwich St""",1,FINANCIAL,19,1005,"77 greenwich, 15b",15B,10006,"1,295,000",77 greenwich,2,0,2,1950,1556,99
40.707407,-74.013689,"""77 Greenwich St""",1,FINANCIAL,19,1006,"77 greenwich, 15c",15C,10006,"2,485,000",77 greenwich,1,0,1,1320,2064,117
40.707407,-74.013689,"""77 Greenwich St""",1,FINANCIAL,19,1007,"77 greenwich, 15d",15D,10006,"1,995,000",77 greenwich,2,0,2,4000,2136,19
40.707407,-74.013689,"""77 Greenwich St""",1,FINANCIAL,19,1009,"77 greenwich, 16b",16B,10006,"1,315,000",77 greenwich,4,0,4,2375,3116,93
40.707407,-74.013689,"""77 Greenwich St""",1,FINANCIAL,19,1013,"77 greenwich, 17b",17B,10006,"1,325,000",77 greenwich,8,2,10,1875,7300,100
40.707407,-74.013689,"""77 Greenwich St""",1,FINANCIAL,19,1014,"77 greenwich, 17c",17C,10006,"2,125,000",77 greenwich,0,1,1,1323,600,27
40.707407,-74.013689,"""77 Greenwich St""",1,FINANCIAL,19,1017,"77 greenwich, 18b",18B,10006,"1,360,000",77 greenwich,2,0,2,2778,1856,88
40.707407,-74.013689,"""77 Greenwich St""",1,FINANCIAL,19,1019,"77 greenwich, 18d",18D,10006,"2,120,750",77 greenwich,1,0,1,1860,3547,8
40.707407,-74.013689,"""77 Greenwich St""",1,FINANCIAL,19,1021,"77 greenwich, 19b",19B,10006,"1,380,000",77 greenwich,2,0,2,1667,1785,97
40.707407,-74.013689,"""77 Greenwich St""",1,FINANCIAL,19,1022,"77 greenwich, 19c",19C,10006,"2,250,000",77 greenwich,2,0,2,2400,1944,92
40.707407,-74.013689,"""77 Greenwich St""",1,FINANCIAL,19,1025,"77 greenwich, 20b",20B,10006,"1,500,000",77 greenwich,4,0,4,1735,2200,86
40.707407,-74.013689,"""77 Greenwich St""",1,FINANCIAL,19,1029,"77 greenwich, 21b",21B,10006,"1,450,000",77 greenwich,3,0,3,2450,2230,3
40.707407,-74.013689,"""77 Greenwich St""",1,FINANCIAL,19,1037,"77 greenwich, 23b",23B,10006,"1,612,000",77 greenwich,1,0,1,4000,1222,63
40.707407,-74.013689,"""77 Greenwich St""",1,FINANCIAL,19,1057,"77 greenwich, 28b",28B,10006,"2,570,000",77 greenwich,1,0,1,2500,1620,59
40.706054,-74.011136,"""25 Broad St""",1,FINANCIAL,25,1008,"25 broad street, f003",F003,10004,"1,270,000",25 broad street,40,1,41,7501,32460,100
40.706054,-74.011136,"""25 Broad St""",1,FINANCIAL,25,1009,"25 broad street, h003",H003,10004,"737,722",25 broad street,2,0,2,2521,2560,84
40.706054,-74.011136,"""25 Broad St""",1,FINANCIAL,25,1011,"25 broad street, j003",J003,10004,"870,000",25 broad street,0,1,1,4375,2160,77
40.706054,-74.011136,"""25 Broad St""",1,FINANCIAL,25,1012,"25 broad street, k003",K003,10004,"738,231",25 broad street,1,0,1,1607,3313,117
40.706054,-74.011136,"""25 Broad St""",1,FINANCIAL,25,1013,"25 broad street, n003",N003,10004,"920,000",25 broad street,5,1,6,2450,4900,91
40.706054,-74.011136,"""25 Broad St""",1,FINANCIAL,25,1014,"25 broad street, o003",O003,10004,"782,072",25 broad street,1,0,1,2375,1402,96
40.706054,-74.011136,"""25 Broad St""",1,FINANCIAL,25,1015,"25 broad street, p003",P003,10004,"850,000",25 broad street,1,0,1,2000,1308,100
40.706054,-74.011136,"""25 Broad St""",1,FINANCIAL,25,1024,"25 broad street, h004",H004,10004,"965,000",25 broad street,2,0,2,2225,1638,78
40.706054,-74.011136,"""25 Broad St""",1,FINANCIAL,25,1027,"25 broad street, k004",K004,10004,"845,000",25 broad street,2,0,2,2900,2680,92
40.706054,-74.011136,"""25 Broad St""",1,FINANCIAL,25,1029,"25 broad street, m004",M004,10004,"784,053",25 broad street,2,0,2,2000,2128,100
40.706054,-74.011136,"""25 Broad St""",1,FINANCIAL,25,1031,"25 broad street, o004",O004,10004,"809,509",25 broad street,1,0,1,4000,960,64
40.706054,-74.011136,"""25 Broad St""",1,FINANCIAL,25,1032,"25 broad street, p004",P004,10004,"860,000",25 broad street,8,0,8,2500,5000,97
40.706054,-74.011136,"""25 Broad St""",1,FINANCIAL,25,1041,"25 broad street, h005",H005,10004,"985,000",25 broad street,1,0,1,5000,680,2
40.706054,-74.011136,"""25 Broad St""",1,FINANCIAL,25,1046,"25 broad street, m005",M005,10004,"790,000",25 broad street,2,0,2,1360,2448,11
40.706054,-74.011136,"""25 Broad St""",1,FINANCIAL,25,1047,"25 broad street, n005",N005,10004,"840,000",25 broad street,2,0,2,1800,2400,56
40.706054,-74.011136,"""25 Broad St""",1,FINANCIAL,25,1048,"25 broad street, o005",O005,10004,"822,437",25 broad street,0,8,8,970000,285471,61
40.706054,-74.011136,"""25 Broad St""",1,FINANCIAL,25,1049,"25 broad street, p005",P005,10004,"890,000",25 broad street,2,0,2,2003,1508,94
40.706054,-74.011136,"""25 Broad St""",1,FINANCIAL,25,1051,"25 broad street, s005",S005,10004,"1,275,000",25 broad street,1,0,1,2000,1880,110
40.706054,-74.011136,"""25 Broad St""",1,FINANCIAL,25,1057,"25 broad street, g006",G006,10004,"627,242",25 broad street,1,0,1,2000,1607,109
40.706054,-74.011136,"""25 Broad St""",1,FINANCIAL,25,1063,"25 broad street, m006",M006,10004,"792,163",25 broad street,6,0,6,2544,3744,85
40.706054,-74.011136,"""25 Broad St""",1,FINANCIAL,25,1064,"25 broad street, n006",N006,10004,"595,167",25 broad street,2,0,2,4000,9829,2
40.706054,-74.011136,"""25 Broad St""",1,FINANCIAL,25,1067,"25 broad street, r006",R006,10004,"755,000",25 broad street,1,0,1,1974,1160,91
40.706054,-74.011136,"""25 Broad St""",1,FINANCIAL,25,1071,"25 broad street, d007",D007,10004,"1,105,000",25 broad street,1,0,1,3000,988,94
40.706054,-74.011136,"""25 Broad St""",1,FINANCIAL,25,1075,"25 broad street, h007",H007,10004,"960,000",25 broad street,2,1,3,2400,3300,68
40.706054,-74.011136,"""25 Broad St""",1,FINANCIAL,25,1081,"25 broad street, n007",N007,10004,"850,000",25 broad street,2,0,2,5110,3400,93
40.706054,-74.011136,"""25 Broad St""",1,FINANCIAL,25,1088,"25 broad street, d008",D008,10004,"1,120,000",25 broad street,1,0,1,3600,1158,69
40.706054,-74.011136,"""25 Broad St""",1,FINANCIAL,25,1089,"25 broad street, e008",E008,10004,"709,211",25 broad street,1,0,1,2527,1428,98
40.706054,-74.011136,"""25 Broad St""",1,FINANCIAL,25,1094,"25 broad street, j008",J008,10004,"1,200,000",25 broad street,6,0,6,2050,6488,16
40.706054,-74.011136,"""25 Broad St""",1,FINANCIAL,25,1096,"25 broad street, l008",L008,10004,"771,981",25 broad street,1,0,1,6000,2352,93
40.706054,-74.011136,"""25 Broad St""",1,FINANCIAL,25,1099,"25 broad street, o008",O008,10004,"847,665",25 broad street,2,0,2,1786,1516,105
40.706054,-74.011136,"""25 Broad St""",1,FINANCIAL,25,1101,"25 broad street, r008",R008,10004,"775,000",25 broad street,6,0,6,2190,3600,86
40.706054,-74.011136,"""25 Broad St""",1,FINANCIAL,25,1104,"25 broad street, a009",A009,10004,"935,000",25 broad street,2,1,3,2500,2000,106
40.706054,-74.011136,"""25 Broad St""",1,FINANCIAL,25,1105,"25 broad street, d009",D009,10004,"1,135,000",25 broad street,2,0,2,2200,1890,78
40.706054,-74.011136,"""25 Broad St""",1,FINANCIAL,25,1109,"25 broad street, h009",H009,10004,"724,781",25 broad street,6,0,6,2700,5832,85
40.706054,-74.011136,"""25 Broad St""",1,FINANCIAL,25,1110,"25 broad street, i009",I009,10004,"1,377,444",25 broad street,1,0,1,3800,1248,53
40.706054,-74.011136,"""25 Broad St""",1,FINANCIAL,25,1112,"25 broad street, k009",K009,10004,"875,695",25 broad street,2,1,3,2000,2800,94
40.706054,-74.011136,"""25 Broad St""",1,FINANCIAL,25,1114,"25 broad street, m009",M009,10004,"830,000",25 broad street,1,0,1,2850,1746,88
40.706054,-74.011136,"""25 Broad St""",1,FINANCIAL,25,1115,"25 broad street, n009",N009,10004,"896,060",25 broad street,1,0,1,3000,1632,88
40.706054,-74.011136,"""25 Broad St""",1,FINANCIAL,25,1116,"25 broad street, o009",O009,10004,"850,000",25 broad street,2,0,2,2500,2682,98
40.706054,-74.011136,"""25 Broad St""",1,FINANCIAL,25,1118,"25 broad street, r009",R009,10004,"845,000",25 broad street,1,0,1,4000,1094,70
40.706054,-74.011136,"""25 Broad St""",1,FINANCIAL,25,1122,"25 broad street, d010",D010,10004,"1,150,000",25 broad street,1,0,1,2400,1152,87
40.706054,-74.011136,"""25 Broad St""",1,FINANCIAL,25,1130,"25 broad street, l010",L010,10004,"770,000",25 broad street,2,0,2,3310,1440,90
40.706054,-74.011136,"""25 Broad St""",1,FINANCIAL,25,1140,"25 broad street, e011",E011,10004,"1,045,000",25 broad street,1,0,1,1966,1340,89
40.706054,-74.011136,"""25 Broad St""",1,FINANCIAL,25,1173,"25 broad street, d014",D014,10004,"866,022",25 broad street,1,0,1,2500,1496,92
40.706054,-74.011136,"""25 Broad St""",1,FINANCIAL,25,1179,"25 broad street, j014",J014,10004,"1,015,704",25 broad street,7,1,8,2500,5500,120
40.706054,-74.011136,"""25 Broad St""",1,FINANCIAL,25,1188,"25 broad street, t014",T014,10004,"1,600,000",25 broad street,3,0,3,1875,2250,107
40.706054,-74.011136,"""25 Broad St""",1,FINANCIAL,25,1190,"25 broad street, d015",D015,10004,"1,260,000",25 broad street,4,0,4,1733,2911,118
40.706054,-74.011136,"""25 Broad St""",1,FINANCIAL,25,1196,"25 broad street, k015",K015,10004,"1,359,364",25 broad street,1,0,1,1325,924,30
40.706054,-74.011136,"""25 Broad St""",1,FINANCIAL,25,1204,"25 broad street, a016",A016,10004,"1,125,000",25 broad street,2,0,2,4500,2800,44
40.706054,-74.011136,"""25 Broad St""",1,FINANCIAL,25,1207,"25 broad street, f016",F016,10004,"1,425,000",25 broad street,1,0,1,4000,2424,32
40.706054,-74.011136,"""25 Broad St""",1,FINANCIAL,25,1220,"25 broad street, d017",D017,10004,"1,323,725",25 broad street,2,0,2,4000,1952,86
40.706054,-74.011136,"""25 Broad St""",1,FINANCIAL,25,1223,"25 broad street, h017",H017,10004,"798,308",25 broad street,0,9,9,4938,80185,105
40.706054,-74.011136,"""25 Broad St""",1,FINANCIAL,25,1224,"25 broad street, i017",I017,10004,"1,443,369",25 broad street,1,0,1,2000,1520,36
40.706054,-74.011136,"""25 Broad St""",1,FINANCIAL,25,1240,"25 broad street, j018",J018,10004,"1,069,163",25 broad street,2,0,2,3696,2612,82
40.706054,-74.011136,"""25 Broad St""",1,FINANCIAL,25,1252,"25 broad street, f019",F019,10004,"1,685,204",25 broad street,2,0,2,2000,1800,58
40.706054,-74.011136,"""25 Broad St""",1,FINANCIAL,25,1264,"25 broad street, a020",A020,10004,"1,245,000",25 broad street,2,0,2,1856,1548,56
40.706054,-74.011136,"""25 Broad St""",1,FINANCIAL,25,1285,"25 broad street, j021",J021,10004,"1,430,000",25 broad street,1,0,1,6150,1320,109
40.883713,-72.970046,"""20 West Street""",1,FINANCIAL,15,1105,"20 west street, 4d",4D,10004,"14,771,485",20 west street,2,0,2,5000,1580,109
40.883713,-72.970046,"""20 West Street""",1,FINANCIAL,15,1106,"20 west street, 4e",4E,10004,"14,771,485",20 west street,2,0,2,2302,1720,107
40.883713,-72.970046,"""20 West Street""",1,FINANCIAL,15,1107,"20 west street, 4f",4F,10004,"14,771,485",20 west street,1,0,1,6000,960,68
40.883713,-72.970046,"""20 West Street""",1,FINANCIAL,15,1109,"20 west street, 4h",4H,10004,"14,771,485",20 west street,1,0,1,2900,968,97
40.883713,-72.970046,"""20 West Street""",1,FINANCIAL,15,1110,"20 west street, 4j",4J,10004,"14,771,485",20 west street,1,0,1,2500,1134,104
40.883713,-72.970046,"""20 West Street""",1,FINANCIAL,15,1112,"20 west street, 5b",5B,10004,"14,771,485",20 west street,1,0,1,1472,1214,100
40.883713,-72.970046,"""20 West Street""",1,FINANCIAL,15,1113,"20 west street, 5c",5C,10004,"14,771,485",20 west street,2,0,2,1667,2296,114
40.883713,-72.970046,"""20 West Street""",1,FINANCIAL,15,1115,"20 west street, 5e",5E,10004,"14,771,485",20 west street,1,0,1,2400,1432,87
40.883713,-72.970046,"""20 West Street""",1,FINANCIAL,15,1116,"20 west street, 5f",5F,10004,"14,771,485",20 west street,1,0,1,3200,1296,97
40.883713,-72.970046,"""20 West Street""",1,FINANCIAL,15,1117,"20 west street, 5g",5G,10004,"14,771,485",20 west street,2,0,2,1950,1472,98
40.883713,-72.970046,"""20 West Street""",1,FINANCIAL,15,1125,"20 west street, 11a",11A,10004,"14,771,485",20 west street,2,0,2,2888,2896,89
40.883713,-72.970046,"""20 West Street""",1,FINANCIAL,15,1129,"20 west street, 11f",11F,10004,"14,771,485",20 west street,1,0,1,2684,1540,66
40.883713,-72.970046,"""20 West Street""",1,FINANCIAL,15,1130,"20 west street, 11g",11G,10004,"14,771,485",20 west street,2,0,2,1900,2734,89
40.883713,-72.970046,"""20 West Street""",1,FINANCIAL,15,1131,"20 west street, 11h",11H,10004,"125,000",20 west street,1,0,1,1890,1759,59
40.883713,-72.970046,"""20 West Street""",1,FINANCIAL,15,1132,"20 west street, 11j",11J,10004,"410,000",20 west street,2,0,2,2208,3141,51
40.883713,-72.970046,"""20 West Street""",1,FINANCIAL,15,1146,"20 west street, 12m",12M,10004,"465,000",20 west street,2,0,2,6075,3822,84
40.883713,-72.970046,"""20 West Street""",1,FINANCIAL,15,1151,"20 west street, 14e",14E,10004,"537,500",20 west street,1,0,1,39392,1052,3
40.883713,-72.970046,"""20 West Street""",1,FINANCIAL,15,1156,"20 west street, 14k",14K,10004,"510,000",20 west street,1,0,1,8948,3971,97
40.883713,-72.970046,"""20 West Street""",1,FINANCIAL,15,1158,"20 west street, 14m",14M,10004,"14,771,485",20 west street,2,0,2,13320,2212,99
40.883713,-72.970046,"""20 West Street""",1,FINANCIAL,15,1163,"20 west street, 15e",15E,10004,"550,000",20 west street,1,0,1,4000,1776,93
40.883713,-72.970046,"""20 West Street""",1,FINANCIAL,15,1166,"20 west street, 15h",15H,10004,"595,000",20 west street,3,0,3,3052,2320,102
40.883713,-72.970046,"""20 West Street""",1,FINANCIAL,15,1183,"20 west street, 17a",17A,10004,"360,000",20 west street,0,77,77,80333,1613847,55
